2024-02-08T09:02:17.924+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.envers.internal.entities.RevisionTypeType -> org.hibernate.type.CustomType@6f2a1ff0
2024-02-08T09:02:17.925+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.DurationType -> basicType@1(java.time.Duration,2)
2024-02-08T09:02:17.925+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Duration -> basicType@1(java.time.Duration,2)
2024-02-08T09:02:17.925+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Duration -> basicType@1(java.time.Duration,2)
2024-02-08T09:02:17.926+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.envers.internal.entities.RevisionTypeType -> org.hibernate.type.CustomType@47c15468
2024-02-08T09:02:17.926+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Type registration key [org.hibernate.envers.internal.entities.RevisionTypeType] overrode previous entry : `org.hibernate.type.CustomType@6f2a1ff0`
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@2(java.time.OffsetDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@3(java.time.ZonedDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.OffsetTimeType -> basicType@4(java.time.OffsetTime,3007)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2024-02-08T09:02:17.927+01:00 DEBUG 62680 --- [main] o.h.type.spi.TypeConfiguration$Scope     : Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5e976553] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@3c108c05]
2024-02-08T09:02:18.059+01:00 ERROR 62680 --- [main] o.s.b.web.embedded.tomcat.TomcatStarter  : Error starting Tomcat context. Exception: org.springframework.beans.factory.BeanCreationException. Message: Error creating bean with name 'ecomSecurityConfiguration': Injection of resource dependencies failed
2024-02-08T09:02:18.072+01:00  INFO 62680 --- [main] o.apache.catalina.core.StandardService   : Stopping service [Tomcat]
2024-02-08T09:02:18.074+01:00  WARN 62680 --- [main] o.a.c.loader.WebappClassLoaderBase       : The web application [ROOT] appears to have started a thread named [HikariPool-1 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.9/jdk.internal.misc.Unsafe.park(Native Method)
 java.base@17.0.9/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:252)
 java.base@17.0.9/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1672)
 java.base@17.0.9/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:1182)
 java.base@17.0.9/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:899)
 java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1062)
 java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1122)
 java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.9/java.lang.Thread.run(Thread.java:840)
2024-02-08T09:02:18.075+01:00  WARN 62680 --- [main] o.a.c.loader.WebappClassLoaderBase       : The web application [ROOT] appears to have started a thread named [HikariPool-1 connection adder] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.9/jdk.internal.misc.Unsafe.convEndian(Unsafe.java:3809)
 java.base@17.0.9/jdk.internal.misc.Unsafe.getLongUnaligned(Unsafe.java:3545)
 java.base@17.0.9/java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle.get(VarHandleByteArrayAsLongs.java:118)
 java.base@17.0.9/java.lang.invoke.VarHandleGuards.guard_LI_J(VarHandleGuards.java:798)
 java.base@17.0.9/sun.security.provider.ByteArrayAccess.b2lBig128(ByteArrayAccess.java:161)
 java.base@17.0.9/sun.security.provider.SHA5.implCompress0(SHA5.java:247)
 java.base@17.0.9/sun.security.provider.SHA5.implCompress(SHA5.java:223)
 java.base@17.0.9/sun.security.provider.DigestBase.implCompressMultiBlock0(DigestBase.java:150)
 java.base@17.0.9/sun.security.provider.DigestBase.implCompressMultiBlock(DigestBase.java:144)
 java.base@17.0.9/sun.security.provider.DigestBase.engineUpdate(DigestBase.java:131)
 java.base@17.0.9/java.security.MessageDigest$Delegate.engineUpdate(MessageDigest.java:658)
 java.base@17.0.9/java.security.MessageDigest.update(MessageDigest.java:349)
 java.base@17.0.9/sun.security.ssl.HandshakeHash$CloneableHash.update(HandshakeHash.java:628)
 java.base@17.0.9/sun.security.ssl.HandshakeHash$T13HandshakeHash.update(HandshakeHash.java:603)
 java.base@17.0.9/sun.security.ssl.HandshakeHash.determine(HandshakeHash.java:70)
 java.base@17.0.9/sun.security.ssl.ServerHello$T13ServerHelloConsumer.consume(ServerHello.java:1232)
 java.base@17.0.9/sun.security.ssl.ServerHello$ServerHelloConsumer.onServerHello(ServerHello.java:1006)
 java.base@17.0.9/sun.security.ssl.ServerHello$ServerHelloConsumer.consume(ServerHello.java:894)
 java.base@17.0.9/sun.security.ssl.SSLHandshake.consume(SSLHandshake.java:396)
 java.base@17.0.9/sun.security.ssl.HandshakeContext.dispatch(HandshakeContext.java:480)
 java.base@17.0.9/sun.security.ssl.HandshakeContext.dispatch(HandshakeContext.java:458)
 java.base@17.0.9/sun.security.ssl.TransportContext.dispatch(TransportContext.java:201)
 java.base@17.0.9/sun.security.ssl.SSLTransport.decode(SSLTransport.java:172)
 java.base@17.0.9/sun.security.ssl.SSLSocketImpl.decode(SSLSocketImpl.java:1510)
 java.base@17.0.9/sun.security.ssl.SSLSocketImpl.readHandshakeRecord(SSLSocketImpl.java:1425)
 java.base@17.0.9/sun.security.ssl.SSLSocketImpl.startHandshake(SSLSocketImpl.java:455)
 java.base@17.0.9/sun.security.ssl.SSLSocketImpl.startHandshake(SSLSocketImpl.java:426)
 app//com.mysql.cj.protocol.ExportControlled.performTlsHandshake(ExportControlled.java:215)
 app//com.mysql.cj.protocol.StandardSocketFactory.performTlsHandshake(StandardSocketFactory.java:192)
 app//com.mysql.cj.protocol.a.NativeSocketConnection.performTlsHandshake(NativeSocketConnection.java:100)
 app//com.mysql.cj.protocol.a.NativeProtocol.negotiateSSLConnection(NativeProtocol.java:371)
 app//com.mysql.cj.protocol.a.NativeAuthenticationProvider.connect(NativeAuthenticationProvider.java:208)
 app//com.mysql.cj.protocol.a.NativeProtocol.connect(NativeProtocol.java:1428)
 app//com.mysql.cj.NativeSession.connect(NativeSession.java:133)
 app//com.mysql.cj.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:935)
 app//com.mysql.cj.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:805)
 app//com.mysql.cj.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:438)
 app//com.mysql.cj.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:241)
 app//com.mysql.cj.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:189)
 app//com.zaxxer.hikari.util.DriverDataSource.getConnection(DriverDataSource.java:138)
 app//com.zaxxer.hikari.pool.PoolBase.newConnection(PoolBase.java:359)
 app//com.zaxxer.hikari.pool.PoolBase.newPoolEntry(PoolBase.java:201)
 app//com.zaxxer.hikari.pool.HikariPool.createPoolEntry(HikariPool.java:470)
 app//com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call(HikariPool.java:733)
 app//com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call(HikariPool.java:712)
 java.base@17.0.9/java.util.concurrent.FutureTask.run(FutureTask.java:264)
 java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136)
 java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.9/java.lang.Thread.run(Thread.java:840)
2024-02-08T09:02:18.076+01:00  WARN 62680 --- [main] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start web server
2024-02-08T09:02:18.077+01:00  INFO 62680 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-02-08T09:02:18.093+01:00  INFO 62680 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-02-08T09:02:18.103+01:00  INFO 62680 --- [main] .s.b.a.l.ConditionEvaluationReportLogger : 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2024-02-08T09:02:18.113+01:00 ERROR 62680 --- [main] o.s.b.d.LoggingFailureAnalysisReporter   : 

***************************
APPLICATION FAILED TO START
***************************

Description:

An attempt was made to call a method that does not exist. The attempt was made from the following location:

    org.hibernate.envers.boot.model.ColumnContainer.addColumnsFromValue(ColumnContainer.java:41)

The following method did not exist:

    'java.util.Iterator org.hibernate.mapping.Value.getColumnIterator()'

The calling method's class, org.hibernate.envers.boot.model.ColumnContainer, was loaded from the following location:

    jar:file:/Users/valentynakoshelnyk/.m2/repository/org/hibernate/orm/hibernate-envers/6.2.6.Final/hibernate-envers-6.2.6.Final.jar!/org/hibernate/envers/boot/model/ColumnContainer.class

The called method's class, org.hibernate.mapping.Value, is available from the following locations:

    jar:file:/Users/valentynakoshelnyk/.m2/repository/org/hibernate/orm/hibernate-core/6.4.1.Final/hibernate-core-6.4.1.Final.jar!/org/hibernate/mapping/Value.class

The called method's class hierarchy was loaded from the following locations:

    org.hibernate.mapping.Value: file:/Users/valentynakoshelnyk/.m2/repository/org/hibernate/orm/hibernate-core/6.4.1.Final/hibernate-core-6.4.1.Final.jar


Action:

Correct the classpath of your application so that it contains compatible versions of the classes org.hibernate.envers.boot.model.ColumnContainer and org.hibernate.mapping.Value

2024-02-08T09:04:03.121+01:00  INFO 62767 --- [main] c.s.e.EcommerceApiApplication            : Starting EcommerceApiApplication using Java 17.0.9 with PID 62767 (/Users/valentynakoshelnyk/Downloads/ecommerce-api/target/classes started by valentynakoshelnyk in /Users/valentynakoshelnyk/Downloads/ecommerce-api)
2024-02-08T09:04:03.129+01:00  INFO 62767 --- [main] c.s.e.EcommerceApiApplication            : The following 1 profile is active: "dev"
2024-02-08T09:04:04.338+01:00  INFO 62767 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-02-08T09:04:04.407+01:00  INFO 62767 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 65 ms. Found 9 JPA repository interfaces.
2024-02-08T09:04:05.076+01:00  INFO 62767 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2024-02-08T09:04:05.081+01:00  INFO 62767 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-02-08T09:04:05.081+01:00  INFO 62767 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.17]
2024-02-08T09:04:05.106+01:00  INFO 62767 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-02-08T09:04:05.106+01:00  INFO 62767 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1864 ms
2024-02-08T09:04:05.297+01:00  INFO 62767 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-08T09:04:05.320+01:00  INFO 62767 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.1.Final
2024-02-08T09:04:05.339+01:00  INFO 62767 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@181098bf
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@181098bf
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@181098bf
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@632b5c79
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@632b5c79
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration true_false -> org.hibernate.type.BasicTypeReference@6a552721
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@6a552721
2024-02-08T09:04:05.368+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@3815a7d1
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@3815a7d1
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary -> org.hibernate.type.BasicTypeReference@1d2d4d7a
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@1d2d4d7a
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [B -> org.hibernate.type.BasicTypeReference@1d2d4d7a
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@f0c1ae1
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@f0c1ae1
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration image -> org.hibernate.type.BasicTypeReference@783dc0e7
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration blob -> org.hibernate.type.BasicTypeReference@361f26b4
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@361f26b4
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@1d9ff1e2
2024-02-08T09:04:05.369+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@722b3ba2
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration integer -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration int -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@39ae6408
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@39ae6408
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@39ae6408
2024-02-08T09:04:05.370+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@cfacf0
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@cfacf0
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@4c8abec7
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@4c8abec7
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character -> org.hibernate.type.BasicTypeReference@45f241df
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char -> org.hibernate.type.BasicTypeReference@45f241df
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@45f241df
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@f36f34d
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration string -> org.hibernate.type.BasicTypeReference@72e36677
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@72e36677
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nstring -> org.hibernate.type.BasicTypeReference@6b86826a
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration characters -> org.hibernate.type.BasicTypeReference@3c2dda7c
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char[] -> org.hibernate.type.BasicTypeReference@3c2dda7c
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [C -> org.hibernate.type.BasicTypeReference@3c2dda7c
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@4b9fa2f
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration text -> org.hibernate.type.BasicTypeReference@6d80e411
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ntext -> org.hibernate.type.BasicTypeReference@32caae19
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration clob -> org.hibernate.type.BasicTypeReference@60e67c06
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@60e67c06
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nclob -> org.hibernate.type.BasicTypeReference@2bc59ab7
2024-02-08T09:04:05.371+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@2bc59ab7
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@410f53b2
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@265287ec
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@7507d96c
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@7210f559
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@49b9ba6a
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@7be62956
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Duration -> org.hibernate.type.BasicTypeReference@30e143ff
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@30e143ff
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@452ec287
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@452ec287
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@41404aa2
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@41404aa2
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@b267745
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@b267745
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@31e22365
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@31e22365
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@2ebf524
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@41bdaa81
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@799971ac
2024-02-08T09:04:05.372+01:00 DEBUG 62767 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@799971ac
